"BUDGET_YEAR","BUDGET_MONTH_DESC","GROUP_NAME","DUTY_NAME","PRODUCT_NAME","TAX_NETTAX_AMT","UPDATE_DATE"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ (Double Cab) เครื่องยนต์ >3250 CC.","                11900.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            126404114.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","           1000390557.0200","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ > 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             18018279.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","              4693665.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัม อื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","             21056262.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัมอื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร","               192516.9400","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะแบบพลังงานไฟฟ้า (Electic Powered Vehicle)","               169632.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม.","             45653179.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             28231631.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            163232543.0500","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","               282276.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม.<=200","                39205.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม.","              5051257.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) <= 0.005 กรัม/กิโลเมตร","                40887.8500","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","               749526.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             60011199.4300","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ > 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","               130201.1200","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม.","                25584.5600","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","              4090221.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์นั่งที่มีกระบะ (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม.","             52774965.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์นั่งที่มีกระบะ (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม","              2385629.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ที่ผลิตจากรถยนต์กระบะหรือแชสซีนส์และกระจกบังลมหน้า (Chassis With Windshield) ของรถยนต์กระบะหรือดัดแปลงจากรถยนต์กระบะ ที่ผลิตหรือดัดแปลงโดยผู้ประกอบอุตสาหกรรม มีความจุของกระบอกสูบ ไม่เกิน3,250 ลูกบาศก์เซนติเมตร","              1599163.1700","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน  แบบพลังงานไฟฟ้า (Electric Powered Vehicle) เงื่อนไขในการส่งเสริมการลงทุน","               208620.9600","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)   เงื่อนไขในการส่งเสริมการลงทุนที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","            195850554.2300","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle)","             62938691.8400","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง รถยนต์ประหยัดพลังงานมาตรฐานสากล เครื่องยนต์เบนซิน ที่มีความจุของกระบอกสูบไม่เกิน 1,300 ลูกบาศก์เซนติเมตรและมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","            333842181.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง รถยนต์ประหยัดพลังงานมาตรฐานสากลตามหลักเกณฑ์ เงื่อนไข ที่อธิบดีประกาศกำหนดเครื่องยนต์เบนซิน ที่มีความจุของกระบอกสูบไม่เกิน 1,300 ลูกบาศก์เซนติเมตร","            478037215.6900","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่ง รถยนต์ประหยัดพลังงานมาตรฐานสากลเครื่องยนต์ดีเซล ที่มีความจุของกระบอกสูบไม่เกิน 1,500 ลูกบาศก์เซนติเมตรและมีการปล่อยก๊าซคาร์บอนไดออกไซด์ ไม่เกิน 100กรัม/กิโลเมตร","             30848657.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งกึ่งบรรทุก (Pick-up Passenger Vehicle: PPV)  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 200 กรัม/กิโลเมตร","           1214648283.5100","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งกึ่งบรรทุก (Pick-up Passenger Vehicle: PPV) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","              1620326.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบ เกิน 3,000ลูกบาศก์เซนติเมตร","            198741246.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000 ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตรแต่ไม่เกิน 200 กรัม/กิโลเมตร","           2409864681.8400","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","            170917431.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร","            825483115.4900","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ เกิน 3,000ลูกบาศก์เซนติเมตร","             16521120.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle)  ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","            101210376.0200","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทประหยัดพลังงาน แบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 100 กรัม/กิโลเมตรแต่ไม่เกิน 150 กรัม/กิโลเมตร","             71666053.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 150 กรัม/กิโลเมตร แต่ไม่เกิน 200 กรัม/กิโลเมตร","            420456832.4000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร","           2515034361.4900","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์นั่ง","รถยนต์นั่งอื่นๆ นอกจาก (1) ถึง (5)","              3117548.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสาร","               754529.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ที่มีความจุของกระบอกสูบไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร","            108981746.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle)","              1632120.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทประหยัดพลังงานแบบผสมที่ใช้พลังงานเชื้อเพลิงและไฟฟ้า (Hybrid Electric Vehicle) ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 100 กรัม/กิโลเมตร","               529344.0000","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน ประเภทใช้เชื้อเพลิงทดแทน ที่ใช้เชื้อเพลิงประเภทเอทานอล ไม่น้อยกว่าร้อยละ 85 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ที่มีความจุของกระบอกสูบ ไม่เกิน 3,000ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 150 กรัม/กิโลเมตร","              8112149.5800","2569-02-01"
"2563","ตุลาคม","ภาษีรถยนต์","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน","รถยนต์โดยสารที่มีที่นั่งไม่เกิน 10 คน รถยนต์ประหยัดพลังงานมาตรฐานสากล เครื่องยนต์เบนซิน ที่มีความจุของกระบอกสูบไม่เกิน 1,300 ลูกบาศก์เซนติเมตร","              1930154.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ (Double Cab) เครื่องยนต์ >3250 CC.","              8822428.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            186554874.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            813513188.9600","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ > 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","              5182365.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะ 4 ประตู (Double Cab) เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             54312917.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัม อื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์เกิน 200 กรัม/กิโลเมตร","             57443194.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัม อื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร และมีการปล่อยก๊าซคาร์บอนไดออกไซด์ไม่เกิน 200 กรัม/กิโลเมตร"","               220022.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะที่ออกแบบสำหรับให้มีน้ำหนักรถรวมน้ำหนักบรรทุกไม่เกิน 4,000 กิโลกรัมอื่นๆ นอกจาก (1) ถึง (6) ที่มีความจุของกระบอกสูบไม่เกิน 3,250ลูกบาศก์เซนติเมตร","               301187.9200","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะแบบพลังงานไฟฟ้า (Electic Powered Vehicle)","               110856.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม.","             56397651.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             22731542.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <=200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","            142811124.0400","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","                47046.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ >200 กรัม/กม.<=200","               117615.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม.","              4218667.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","               835840.0000","2569-02-01"
"2563","พฤศจิกายน","ภาษีรถยนต์","รถยนต์กระบะไม่เกิน 4,000 กก.","รถยนต์กระบะไม่เกิน 4,000 กก.ที่ไม่มีพื้นที่ใส่สัมภาระด้านหลังคนขับ เครื่องยนต์ <=3250 CC. ปล่อยก๊าซคาร์บอนไดออกไซด์ <= 200 กรัม/กม. และใช้เชื้อเพลิงประเภทไบโอดีเซล ประเภทเมทิลเอสเตอร์ของกรดไขมันผสมอยู่ไม่น้อยกว่าร้อยละ 19 แต่ไม่เกินร้อยละ 20 เป็นส่วนผสมกับน้ำมันเชื้อเพลิงได้ ไม่ว่าจะปล่อยฝุ่นละออง (PM) เกิน 0.005 กรัม/กิโลเมตร","             25929947.4400","2569-02-01"
